Name:,Data 0x2007 0x0957 4/4/2023 10:34:32 2
Owner:,matth
Comments:,
Acquisition Date:,4/04/2023 10:34:32
&Instrument:,34972A,Address:,USB0::0x0957::0x2007::MY57007646::INSTR,Modules:,1,Slot1:,34901A
Total Channels:,22
Channel,Name,Function,Range,Resolution,AdvSettings,Scale,Gain,Offset,Label,Test,Low,High,HWAlarm
101,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
102,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
103,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
104,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
105,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
106,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
107,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
108,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
109,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
110,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
111,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
112,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
113,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
114,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
115,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
116,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
117,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
118,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
119,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
120,,Temp (Type K),None,C,Temp (Type K)#1#0.016#Auto#0.001#C#Internal#0#false,False,1,0,C,Off,0,1,Alarm 1
121,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
122,,DC Current,Auto,5.5,DC Current#1#0.016#Auto#0.001,False,1,0,ADC,Off,0,1,Alarm 1
Scan  Control:,Start Action:,Immediately,Stop Action:,User Terminated
Scan,Time,101 (C),Alarm 101,102 (C),Alarm 102,103 (C),Alarm 103,104 (C),Alarm 104,105 (C),Alarm 105,106 (C),Alarm 106,107 (C),Alarm 107,108 (C),Alarm 108,109 (C),Alarm 109,110 (C),Alarm 110,111 (C),Alarm 111,112 (C),Alarm 112,113 (C),Alarm 113,114 (C),Alarm 114,115 (C),Alarm 115,116 (C),Alarm 116,117 (C),Alarm 117,118 (C),Alarm 118,119 (C),Alarm 119,120 (C),Alarm 120,121 (ADC),Alarm 121,122 (ADC),Alarm 122
40,4/04/2023 11:21:49:331,198.345,0,-9.9E+37,0,200.109,0,-115.506,0,198.824,0,198.136,0,198.595,0,191.554,0,197.938,0,198.9,0,195.203,0,18.266,0,70.844,0,195.167,0,195.131,0,195.026,0,410.249,0,197.757,0,18.809,0,-9.9E+37,0,2.07E-08,0,1.241E-07,0
41,4/04/2023 11:21:59:331,198.404,0,-9.9E+37,0,200.148,0,-20.824,0,198.685,0,198.112,0,198.538,0,191.557,0,198.101,0,198.805,0,195.104,0,18.294,0,70.873,0,195.105,0,195.31,0,194.942,0,411.446,0,197.565,0,18.829,0,-9.9E+37,0,-2.07E-08,0,1.655E-07,0
42,4/04/2023 11:22:09:331,198.33,0,-9.9E+37,0,199.839,0,-67.266,0,198.611,0,198.04,0,198.491,0,191.113,0,198.051,0,198.61,0,195.061,0,18.286,0,70.845,0,195.121,0,195.053,0,194.95,0,412.365,0,197.676,0,18.837,0,-9.9E+37,0,-6.2E-08,0,-4.14E-08,0
43,4/04/2023 11:22:19:331,198.256,0,-179.224,0,199.85,0,-85.83,0,198.926,0,197.903,0,198.478,0,192.26,0,197.945,0,198.636,0,194.932,0,18.294,0,70.896,0,194.658,0,195.249,0,194.961,0,413.512,0,197.441,0,18.821,0,-9.9E+37,0,0,0,8.27E-08,0
44,4/04/2023 11:22:29:331,198.134,0,-9.9E+37,0,199.911,0,-75.452,0,198.936,0,197.842,0,198.348,0,192.282,0,197.909,0,198.706,0,194.842,0,18.349,0,70.894,0,195.262,0,195.152,0,194.975,0,414.823,0,197.589,0,18.878,0,-9.9E+37,0,4.14E-08,0,1.034E-07,0
45,4/04/2023 11:22:39:331,198.078,0,-9.9E+37,0,199.722,0,-152.825,0,198.474,0,197.755,0,198.266,0,192.086,0,197.8,0,198.551,0,194.782,0,18.307,0,70.864,0,195.156,0,195.171,0,194.869,0,415.78,0,197.375,0,18.873,0,-9.9E+37,0,8.27E-08,0,0,0
46,4/04/2023 11:22:49:331,197.721,0,-9.9E+37,0,199.521,0,-132.356,0,198.566,0,197.855,0,198.211,0,192.049,0,197.876,0,198.501,0,194.722,0,18.296,0,70.876,0,195.206,0,195.298,0,195.012,0,417.166,0,197.407,0,18.902,0,-189.585,0,-4.14E-08,0,-6.2E-08,0
47,4/04/2023 11:22:59:331,197.655,0,-136.503,0,199.515,0,-145.178,0,198.524,0,197.633,0,198.126,0,192.168,0,197.728,0,198.417,0,194.637,0,18.265,0,70.815,0,194.488,0,195.036,0,194.869,0,418.558,0,197.298,0,18.92,0,-152.605,0,6.2E-08,0,4.14E-08,0
48,4/04/2023 11:23:09:331,197.959,0,-93.38,0,199.576,0,-9.9E+37,0,198.283,0,197.636,0,198.126,0,192.068,0,197.692,0,198.283,0,194.579,0,18.289,0,70.768,0,194.673,0,194.815,0,194.762,0,419.825,0,197.06,0,18.903,0,-127.501,0,8.27E-08,0,2.07E-08,0
49,4/04/2023 11:23:19:331,197.775,0,-87.522,0,199.506,0,-9.9E+37,0,198.241,0,197.694,0,198.033,0,191.895,0,197.559,0,198.3,0,194.485,0,18.291,0,70.786,0,194.751,0,195.066,0,194.551,0,420.876,0,196.965,0,18.94,0,-121.693,0,-2.07E-08,0,8.27E-08,0
50,4/04/2023 11:23:29:331,197.833,0,-115.981,0,199.096,0,-194.75,0,198.204,0,197.443,0,197.885,0,191.916,0,197.411,0,198.253,0,194.366,0,18.254,0,70.791,0,194.436,0,194.041,0,194.63,0,422.055,0,196.799,0,18.911,0,-162.333,0,4.14E-08,0,1.034E-07,0
51,4/04/2023 11:23:39:331,197.782,0,-146.754,0,199.176,0,-164.793,0,197.96,0,197.448,0,197.863,0,192.006,0,197.283,0,198.142,0,194.284,0,18.274,0,70.748,0,195.006,0,194.149,0,194.687,0,423.266,0,196.932,0,18.925,0,-9.9E+37,0,6.2E-08,0,1.241E-07,0
52,4/04/2023 11:23:49:331,197.681,0,-196.484,0,199.211,0,-178.493,0,198.072,0,197.255,0,197.822,0,191.367,0,197.432,0,198.152,0,194.222,0,18.323,0,70.739,0,194.781,0,194.425,0,194.531,0,424.411,0,196.519,0,19.047,0,-9.9E+37,0,8.27E-08,0,6.2E-08,0
53,4/04/2023 11:23:59:331,197.61,0,-199.572,0,199.108,0,-154.726,0,197.945,0,197.253,0,197.714,0,191.813,0,197.289,0,198.12,0,194.122,0,18.294,0,70.681,0,194.255,0,195.062,0,194.404,0,425.443,0,196.748,0,19.054,0,-9.9E+37,0,6.2E-08,0,1.034E-07,0
54,4/04/2023 11:24:09:331,197.552,0,-9.9E+37,0,199.077,0,-146.417,0,198.003,0,197.234,0,197.687,0,191.697,0,197.128,0,198.07,0,194.042,0,18.302,0,70.698,0,194.014,0,194.587,0,194.415,0,426.094,0,196.896,0,19.06,0,-9.9E+37,0,8.27E-08,0,0,0
55,4/04/2023 11:24:19:331,197.422,0,-9.9E+37,0,198.944,0,-148.772,0,197.784,0,197.142,0,197.523,0,191.758,0,196.911,0,197.996,0,193.934,0,18.283,0,70.703,0,194.152,0,194.74,0,194.322,0,426.754,0,196.471,0,19.015,0,-9.9E+37,0,1.034E-07,0,4.14E-08,0
56,4/04/2023 11:24:29:331,197.43,0,-191.146,0,198.787,0,-138.026,0,197.75,0,197.046,0,197.431,0,191.439,0,196.833,0,197.775,0,193.882,0,18.27,0,70.681,0,194.08,0,194.793,0,193.791,0,427.732,0,196.608,0,18.983,0,-175.03,0,1.448E-07,0,1.241E-07,0
57,4/04/2023 11:24:39:331,197.314,0,-134.121,0,198.731,0,-176.182,0,197.738,0,197.03,0,197.4,0,191.023,0,196.852,0,197.808,0,193.798,0,18.274,0,70.755,0,194.252,0,194.834,0,194.177,0,428.638,0,195.949,0,19.002,0,-153.427,0,8.27E-08,0,8.27E-08,0
58,4/04/2023 11:24:49:331,197.365,0,-86.47,0,198.808,0,-154.924,0,197.67,0,196.983,0,197.373,0,190.925,0,196.874,0,197.708,0,193.674,0,18.262,0,70.761,0,193.796,0,194.635,0,194.083,0,429.21,0,196.415,0,18.95,0,-132.567,0,1.241E-07,0,4.14E-08,0
59,4/04/2023 11:24:59:331,197.335,0,-159.943,0,198.668,0,-171.857,0,197.514,0,196.906,0,197.329,0,191.204,0,196.729,0,197.617,0,193.593,0,18.234,0,70.788,0,193.383,0,194.464,0,194.14,0,430.054,0,196.485,0,18.888,0,-9.9E+37,0,4.14E-08,0,-6.2E-08,0
60,4/04/2023 11:25:09:331,197.158,0,-9.9E+37,0,198.582,0,-171.677,0,197.67,0,196.795,0,197.227,0,190.883,0,196.515,0,197.581,0,193.511,0,18.278,0,70.802,0,193.486,0,194.732,0,193.934,0,431.155,0,196.146,0,18.864,0,-9.9E+37,0,4.14E-08,0,8.27E-08,0
61,4/04/2023 11:25:19:331,197.063,0,-9.9E+37,0,198.442,0,-156.204,0,197.432,0,196.729,0,197.1,0,191.467,0,196.367,0,197.486,0,193.41,0,18.28,0,70.78,0,193.042,0,194.676,0,193.926,0,432.285,0,196.146,0,18.888,0,-9.9E+37,0,1.448E-07,0,8.27E-08,0
62,4/04/2023 11:25:29:331,197.042,0,-9.9E+37,0,198.545,0,-146.997,0,197.34,0,196.666,0,197.037,0,190.854,0,196.324,0,197.396,0,193.326,0,18.283,0,70.83,0,193.525,0,194.462,0,193.862,0,433.233,0,195.987,0,18.904,0,-9.9E+37,0,-2.07E-08,0,-1.034E-07,0
63,4/04/2023 11:25:39:331,196.576,0,-156.488,0,198.519,0,-150.821,0,197.274,0,196.605,0,196.95,0,191.126,0,196.322,0,197.325,0,193.265,0,18.28,0,70.825,0,193.042,0,194.325,0,193.831,0,434.291,0,196.114,0,18.928,0,-158.308,0,-1.241E-07,0,8.27E-08,0
64,4/04/2023 11:25:49:331,196.748,0,-146.114,0,198.421,0,-139.186,0,197.235,0,196.536,0,196.862,0,191.37,0,196.39,0,197.212,0,193.181,0,18.266,0,70.833,0,193.38,0,194.168,0,193.659,0,434.999,0,195.941,0,18.978,0,-151.951,0,-2.07E-08,0,4.14E-08,0
65,4/04/2023 11:25:59:331,196.85,0,-112.914,0,198.411,0,-177.352,0,197.096,0,196.462,0,196.746,0,191.398,0,196.435,0,197.089,0,193.089,0,18.267,0,70.852,0,193.072,0,193.792,0,193.515,0,435.764,0,195.81,0,18.977,0,-132.591,0,0,0,-2.07E-08,0
66,4/04/2023 11:26:09:331,196.712,0,-95.896,0,198.155,0,-196.338,0,197.033,0,196.335,0,196.278,0,190.933,0,196.245,0,197.108,0,192.955,0,18.243,0,70.834,0,192.726,0,193.909,0,193.303,0,436.546,0,195.652,0,18.969,0,-136.124,0,-1.448E-07,0,1.034E-07,0
67,4/04/2023 11:26:19:331,196.582,0,-157.856,0,198.02,0,-159.601,0,196.955,0,196.272,0,196.322,0,191.284,0,196.228,0,196.963,0,192.9,0,18.313,0,70.843,0,192.439,0,193.96,0,193.109,0,437.514,0,195.618,0,18.967,0,-9.9E+37,0,-2.07E-08,0,6.2E-08,0
68,4/04/2023 11:26:29:331,196.41,0,-9.9E+37,0,198.061,0,-168.945,0,196.84,0,196.126,0,196.265,0,191.065,0,195.862,0,196.925,0,192.808,0,18.32,0,70.851,0,192.413,0,193.992,0,193.27,0,438.425,0,195.678,0,19.044,0,-9.9E+37,0,1.241E-07,0,2.07E-08,0
69,4/04/2023 11:26:39:331,196.375,0,-9.9E+37,0,198.03,0,-151.124,0,196.761,0,196.076,0,196.281,0,190.83,0,196.049,0,196.849,0,192.697,0,18.32,0,70.784,0,192.397,0,194.06,0,193.159,0,439.488,0,195.585,0,18.999,0,-9.9E+37,0,4.14E-08,0,8.27E-08,0
70,4/04/2023 11:26:49:331,196.294,0,-139.19,0,197.805,0,-139.458,0,196.634,0,195.986,0,196.326,0,190.848,0,195.991,0,196.756,0,192.615,0,18.309,0,70.777,0,193.079,0,193.775,0,193.064,0,440.56,0,195.168,0,18.965,0,-9.9E+37,0,0,0,2.07E-08,0
71,4/04/2023 11:26:59:331,196.116,0,-9.9E+37,0,197.747,0,-123.197,0,196.581,0,195.854,0,196.231,0,190.457,0,195.957,0,196.656,0,192.549,0,18.309,0,70.716,0,192.407,0,193.77,0,192.9,0,441.442,0,194.821,0,18.946,0,-9.9E+37,0,2.07E-08,0,8.27E-08,0
72,4/04/2023 11:27:09:331,195.989,0,-9.9E+37,0,197.637,0,-159.179,0,196.558,0,195.854,0,196.036,0,189.944,0,195.926,0,196.513,0,192.439,0,18.303,0,70.654,0,192.066,0,193.615,0,192.829,0,442.189,0,194.979,0,18.896,0,-9.9E+37,0,6.2E-08,0,-6.2E-08,0
73,4/04/2023 11:27:19:331,196.082,0,-193.194,0,197.794,0,-137.736,0,196.488,0,195.833,0,195.887,0,190.088,0,195.792,0,196.462,0,192.345,0,18.314,0,70.613,0,192.09,0,193.567,0,192.619,0,442.94,0,195.025,0,18.926,0,-9.9E+37,0,1.034E-07,0,1.034E-07,0
74,4/04/2023 11:27:29:331,196.084,0,-111.222,0,197.695,0,-184.172,0,196.385,0,195.717,0,195.627,0,190.009,0,195.629,0,196.396,0,192.255,0,18.326,0,70.577,0,191.998,0,193.425,0,192.522,0,443.87,0,194.984,0,18.97,0,-127.169,0,2.068E-07,0,0,0
75,4/04/2023 11:27:39:331,196.04,0,-96.461,0,197.573,0,-180.971,0,196.281,0,195.592,0,195.613,0,189.831,0,195.638,0,196.286,0,192.181,0,18.316,0,70.594,0,191.781,0,193.4,0,192.538,0,444.66,0,194.91,0,18.978,0,-134.58,0,-4.14E-08,0,1.448E-07,0
76,4/04/2023 11:27:49:331,196,0,-126.952,0,197.502,0,-156.39,0,196.182,0,195.494,0,195.815,0,189.235,0,195.541,0,196.221,0,192.101,0,18.322,0,70.556,0,191.974,0,193.072,0,192.461,0,445.281,0,194.821,0,18.962,0,-9.9E+37,0,-4.14E-08,0,-1.655E-07,0
77,4/04/2023 11:27:59:331,195.876,0,-9.9E+37,0,197.385,0,-148.362,0,196.155,0,195.484,0,195.715,0,189.257,0,195.46,0,196.095,0,192.036,0,18.317,0,70.609,0,191.905,0,192.76,0,192.395,0,446.32,0,194.639,0,18.975,0,-9.9E+37,0,4.14E-08,0,4.14E-08,0
78,4/04/2023 11:28:09:331,195.73,0,-9.9E+37,0,197.149,0,-111.139,0,196.052,0,195.296,0,195.702,0,189.72,0,195.256,0,196.008,0,191.925,0,18.309,0,70.591,0,191.612,0,192.953,0,192.279,0,447.099,0,194.486,0,18.975,0,-9.9E+37,0,2.482E-07,0,6.2E-08,0
79,4/04/2023 11:28:19:331,195.611,0,-86.275,0,197.062,0,-167.207,0,195.841,0,195.101,0,195.395,0,189.815,0,195.272,0,195.823,0,191.735,0,18.28,0,70.655,0,191.59,0,192.628,0,192.192,0,447.735,0,194.38,0,19.057,0,-9.9E+37,0,2.07E-08,0,-2.07E-08,0
80,4/04/2023 11:28:29:331,195.405,0,-159.041,0,197.081,0,-9.9E+37,0,195.717,0,195.072,0,195.179,0,190.322,0,195.082,0,195.844,0,191.695,0,18.322,0,70.65,0,191.374,0,192.72,0,192.054,0,448.188,0,193.925,0,19.073,0,-9.9E+37,0,2.068E-07,0,-2.07E-08,0
81,4/04/2023 11:28:39:331,195.4,0,-9.9E+37,0,196.923,0,-9.9E+37,0,195.724,0,195.085,0,195.359,0,190.559,0,195.013,0,195.716,0,191.639,0,18.316,0,70.603,0,191.31,0,192.5,0,191.671,0,448.674,0,194.162,0,19.059,0,-9.9E+37,0,6.2E-08,0,2.07E-08,0
82,4/04/2023 11:28:49:331,195.435,0,-89.346,0,196.87,0,-9.9E+37,0,195.479,0,195.013,0,195.178,0,190.409,0,194.929,0,195.614,0,191.495,0,18.312,0,70.519,0,190.905,0,192.367,0,191.699,0,449.068,0,193.658,0,19.021,0,-120.659,0,6.2E-08,0,-4.14E-08,0
83,4/04/2023 11:28:59:331,195.381,0,-122.988,0,196.692,0,-9.9E+37,0,195.412,0,194.934,0,195.123,0,190.358,0,194.89,0,195.373,0,191.399,0,18.309,0,70.524,0,190.975,0,192.135,0,191.635,0,449.725,0,193.849,0,19.076,0,-191.194,0,6.2E-08,0,4.14E-08,0
84,4/04/2023 11:29:09:331,195.339,0,-9.9E+37,0,196.675,0,-103.595,0,195.313,0,194.857,0,195.262,0,190.097,0,194.689,0,195.419,0,191.335,0,18.308,0,70.497,0,191.101,0,192.237,0,191.536,0,450.642,0,193.554,0,19.141,0,-9.9E+37,0,6.2E-08,0,6.2E-08,0
85,4/04/2023 11:29:19:331,195.18,0,-197.131,0,196.724,0,-9.9E+37,0,195.376,0,194.651,0,195.11,0,189.619,0,194.757,0,195.376,0,191.267,0,18.338,0,70.527,0,191.363,0,192.03,0,191.655,0,451.432,0,193.568,0,19.186,0,-196.018,0,2.07E-08,0,8.27E-08,0
86,4/04/2023 11:29:29:331,195.08,0,-89.561,0,196.48,0,-186.635,0,195.317,0,194.514,0,195.015,0,189.846,0,194.643,0,195.244,0,191.156,0,18.349,0,70.482,0,190.903,0,191.991,0,191.444,0,452.061,0,193.558,0,19.228,0,-126.009,0,-6.2E-08,0,2.07E-08,0
87,4/04/2023 11:29:39:331,195.014,0,-123.739,0,196.322,0,-9.9E+37,0,195.225,0,194.487,0,195.015,0,189.714,0,194.286,0,195.226,0,191.039,0,18.327,0,70.479,0,191.046,0,191.75,0,191.05,0,452.081,0,193.077,0,19.225,0,-169.457,0,1.448E-07,0,8.27E-08,0
88,4/04/2023 11:29:49:331,194.81,0,-194.366,0,196.288,0,-148.144,0,195.021,0,194.453,0,194.98,0,189.859,0,194.21,0,195.062,0,190.942,0,18.349,0,70.482,0,190.916,0,191.454,0,191.129,0,452.337,0,193.439,0,19.233,0,-9.9E+37,0,6.2E-08,0,-2.07E-08,0
89,4/04/2023 11:29:59:331,194.795,0,-9.9E+37,0,196.25,0,-169.646,0,194.934,0,194.281,0,194.923,0,189.651,0,194.13,0,195.016,0,190.84,0,18.356,0,70.408,0,190.943,0,191.457,0,190.989,0,452.623,0,192.61,0,19.26,0,-9.9E+37,0,-2.07E-08,0,1.034E-07,0
90,4/04/2023 11:30:09:331,194.871,0,-126.818,0,196.039,0,-9.9E+37,0,194.947,0,194.236,0,194.615,0,189.446,0,194.198,0,194.926,0,190.772,0,18.367,0,70.417,0,190.993,0,191.36,0,191.228,0,453.517,0,192.889,0,19.269,0,-158.616,0,2.07E-08,0,-4.14E-08,0
91,4/04/2023 11:30:19:331,194.633,0,-104.925,0,195.948,0,-195.443,0,194.831,0,194.144,0,194.717,0,189.298,0,194.165,0,194.699,0,190.69,0,18.326,0,70.483,0,190.549,0,191.133,0,191.047,0,454.303,0,193.068,0,19.304,0,-124.035,0,4.14E-08,0,6.2E-08,0
92,4/04/2023 11:30:29:331,194.459,0,-157.364,0,195.937,0,-130.872,0,194.756,0,194.035,0,194.68,0,189.355,0,193.91,0,194.57,0,190.616,0,18.358,0,70.466,0,190.71,0,191.322,0,190.918,0,455.246,0,192.349,0,19.265,0,-109.179,0,1.448E-07,0,1.034E-07,0
93,4/04/2023 11:30:39:331,194.491,0,-152.273,0,195.497,0,-171.745,0,194.699,0,193.914,0,194.478,0,189.328,0,193.763,0,194.536,0,190.511,0,18.356,0,70.403,0,190.779,0,191.245,0,190.881,0,456.048,0,191.975,0,19.233,0,-173.923,0,4.14E-08,0,-6.2E-08,0
94,4/04/2023 11:30:49:331,194.477,0,-9.9E+37,0,195.629,0,-106.202,0,194.575,0,193.824,0,194.396,0,189.365,0,193.602,0,194.142,0,190.423,0,18.348,0,70.426,0,190.488,0,191.15,0,190.867,0,456.742,0,192.35,0,19.27,0,-9.9E+37,0,2.07E-08,0,0,0
95,4/04/2023 11:30:59:331,194.358,0,-177.3,0,195.748,0,-123.022,0,194.456,0,193.71,0,194.306,0,189.27,0,193.596,0,194.324,0,190.304,0,18.33,0,70.383,0,190.018,0,190.973,0,190.664,0,457.485,0,192.339,0,19.265,0,-169.838,0,1.448E-07,0,1.241E-07,0
96,4/04/2023 11:31:09:331,194.224,0,-157.784,0,195.632,0,-119.211,0,194.345,0,193.639,0,194.187,0,189.177,0,193.504,0,194.237,0,190.233,0,18.333,0,70.332,0,190.462,0,190.307,0,190.532,0,457.604,0,192.17,0,19.241,0,-137.678,0,2.07E-08,0,0,0
97,4/04/2023 11:31:19:331,194.091,0,-131.173,0,195.492,0,-104.44,0,194.31,0,193.401,0,194.137,0,189.299,0,193.269,0,194.139,0,190.125,0,18.327,0,70.322,0,190.34,0,190.516,0,190.127,0,457.398,0,191.837,0,19.172,0,-138.704,0,0,0,-6.2E-08,0
98,4/04/2023 11:31:29:331,194.059,0,-142.01,0,195.468,0,-133.716,0,194.26,0,193.456,0,194.126,0,189.654,0,193.051,0,193.943,0,190.04,0,18.317,0,70.363,0,190.044,0,190.565,0,190.031,0,458.043,0,192.035,0,19.211,0,-162.285,0,1.034E-07,0,2.07E-08,0
99,4/04/2023 11:31:39:331,194.033,0,-144.986,0,195.342,0,-98.914,0,194.066,0,193.372,0,193.995,0,189.22,0,192.58,0,193.912,0,189.925,0,18.336,0,70.353,0,189.986,0,190.528,0,190.259,0,458.334,0,191.823,0,19.236,0,-170.404,0,0,0,6.2E-08,0
100,4/04/2023 11:31:49:331,193.893,0,-141.938,0,195.193,0,-9.9E+37,0,193.924,0,193.24,0,193.94,0,189.016,0,192.806,0,193.929,0,189.867,0,18.338,0,70.446,0,190.073,0,190.518,0,190.352,0,458.591,0,191.45,0,19.236,0,-146.868,0,0,0,-1.241E-07,0
101,4/04/2023 11:31:59:331,193.864,0,-71.181,0,194.934,0,-9.9E+37,0,193.826,0,193.129,0,193.875,0,189.035,0,192.661,0,193.714,0,189.765,0,18.369,0,70.476,0,190.253,0,190.08,0,190.352,0,459.329,0,191.227,0,19.273,0,-135.573,0,0,0,-6.2E-08,0
102,4/04/2023 11:32:09:331,193.803,0,-150.766,0,194.881,0,-9.9E+37,0,193.771,0,193.028,0,193.751,0,188.876,0,192.84,0,193.645,0,189.654,0,18.406,0,70.502,0,189.901,0,190.069,0,190.233,0,460.149,0,191.784,0,19.309,0,-176.136,0,6.2E-08,0,6.2E-08,0
103,4/04/2023 11:32:19:331,193.692,0,-9.9E+37,0,194.939,0,-55.123,0,193.692,0,192.983,0,193.748,0,188.857,0,192.32,0,193.331,0,189.551,0,18.377,0,70.525,0,189.951,0,189.731,0,189.884,0,460.489,0,191.56,0,19.36,0,-9.9E+37,0,1.655E-07,0,1.448E-07,0
104,4/04/2023 11:32:29:331,193.489,0,-9.9E+37,0,194.725,0,-9.9E+37,0,193.562,0,192.769,0,193.579,0,188.969,0,192.288,0,193.407,0,189.445,0,18.372,0,70.614,0,190.028,0,189.762,0,189.728,0,460.867,0,191.377,0,19.389,0,-9.9E+37,0,1.861E-07,0,-2.07E-08,0
105,4/04/2023 11:32:39:331,193.433,0,-199.629,0,194.659,0,-113.664,0,193.483,0,192.685,0,193.423,0,188.783,0,192.486,0,192.974,0,189.345,0,18.377,0,70.657,0,189.843,0,189.683,0,189.828,0,461.6,0,191.319,0,19.333,0,-193.905,0,-2.07E-08,0,-2.07E-08,0
106,4/04/2023 11:32:49:331,193.378,0,-174.468,0,194.621,0,-163.36,0,193.408,0,192.611,0,193.324,0,188.783,0,192.358,0,192.902,0,189.25,0,18.373,0,70.601,0,189.568,0,189.686,0,189.654,0,462.167,0,191.064,0,19.273,0,-158.618,0,1.241E-07,0,1.034E-07,0
107,4/04/2023 11:32:59:331,193.369,0,-92.507,0,194.519,0,-155.659,0,193.359,0,192.552,0,193.222,0,188.491,0,192.184,0,193.07,0,189.139,0,18.38,0,70.681,0,189.381,0,189.711,0,189.579,0,462.434,0,191.042,0,19.277,0,-117.744,0,6.2E-08,0,-2.07E-08,0
108,4/04/2023 11:33:09:331,193.224,0,-93.581,0,194.399,0,-9.9E+37,0,193.192,0,192.415,0,193.272,0,188.578,0,192.123,0,193.12,0,189.098,0,18.409,0,70.715,0,189.243,0,189.511,0,189.564,0,463.034,0,191.282,0,19.338,0,-115.814,0,1.034E-07,0,-2.07E-08,0
109,4/04/2023 11:33:19:331,193.121,0,-110.467,0,194.173,0,-9.9E+37,0,193.049,0,192.301,0,193.082,0,188.45,0,192.034,0,192.889,0,188.983,0,18.39,0,70.718,0,189.357,0,189.321,0,189.554,0,463.568,0,191.393,0,19.291,0,-9.9E+37,0,-2.07E-08,0,1.034E-07,0
110,4/04/2023 11:33:29:331,193.058,0,-162.808,0,194.112,0,-75.066,0,192.967,0,192.193,0,192.839,0,188.228,0,191.844,0,192.868,0,188.906,0,18.377,0,70.738,0,189.447,0,189.234,0,189.337,0,464.257,0,191.02,0,19.294,0,-9.9E+37,0,1.241E-07,0,2.07E-08,0
111,4/04/2023 11:33:39:331,192.968,0,-159.403,0,194.012,0,-9.9E+37,0,192.835,0,192.053,0,192.62,0,188.101,0,191.881,0,192.76,0,188.832,0,18.401,0,70.774,0,189.084,0,189.4,0,189.146,0,464.885,0,191.113,0,19.299,0,-9.9E+37,0,2.07E-08,0,-6.2E-08,0
112,4/04/2023 11:33:49:331,192.804,0,-9.9E+37,0,193.998,0,-91.857,0,192.764,0,191.96,0,192.794,0,188.204,0,191.622,0,192.712,0,188.7,0,18.396,0,70.756,0,189.338,0,189.45,0,189.165,0,465.484,0,190.83,0,19.222,0,-9.9E+37,0,1.448E-07,0,8.27E-08,0
113,4/04/2023 11:33:59:331,192.688,0,-9.9E+37,0,193.963,0,-96.467,0,192.645,0,191.834,0,192.847,0,188.129,0,191.636,0,192.314,0,188.603,0,18.388,0,70.802,0,189.256,0,189.213,0,189.125,0,466.018,0,190.738,0,19.207,0,-9.9E+37,0,-1.034E-07,0,-1.034E-07,0
